date,year,month,day,site,depth,observer,transect,common_name,sizeclass,count,fish_spp,common_family,latin_family,foodweb,a,b,biomass,density,,,,,,,,,,,,,,,,
15-Jul-24,2024,July,15,3,115,GGG,3,blue_tang,10,2,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,57.75306079,0.033333333,,,,,,,,,,,,,,,,
15-Jul-24,2024,July,15,3,115,GGG,3,blue_tang,20,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,223.1431181,0.016666667,,,,,,,,,,,,,,,,
15-Jul-24,2024,July,15,3,115,GGG,3,stoplight_parrotfish_initial,30,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,546.8880071,0.016666667,,,,,,,,,,,,,,,,
15-Jul-24,2024,July,15,3,115,GGG,3,foureye_butterflyfish,10,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,36.24230888,0.016666667,,,,,,,,,,,,,,,,
15-Jul-24,2024,July,15,3,115,GGG,3,princess_parrotfish_initial,20,5,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,647.2306348,0.083333333,,,,,,,,,,,,,,,,
15-Jul-24,2024,July,15,3,115,GGG,3,princess_parrotfish_initial,30,4,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,1768.909308,0.066666667,,,,,,,,,,,,,,,,
15-Jul-24,2024,July,15,3,115,GGG,3,graysby,10,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,14.17074507,0.016666667,,,,,,,,,,,,,,,,
15-Jul-24,2024,July,15,3,115,GGG,3,yellowhead_wrasse,20,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,121.6841986,0.016666667,,,,,,,,,,,,,,,,
15-Jul-24,2024,July,15,3,115,GGG,3,queen_triggerfish,40,1,Balistes_vetula,triggerfish,Balistidae,Planktivore,0.0398,2.88,1636.122613,0.016666667,,,,,,,,,,,,,,,,
15-Jul-24,2024,July,15,3,115,GGG,3,redband_parrotfish_initial,5,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,3.723671588,0.033333333,,,,,,,,,,,,,,,,
15-Jul-24,2024,July,15,3,115,GGG,3,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,0.016666667,,,,,,,,,,,,,,,,
15-Jul-24,2024,July,15,3,115,GGG,3,mutton_snapper,40,1,Lutjanus_analis,snapper,Lutjanidae,Macrocarnivore,0.0151,3.03,1079.490242,0.016666667,,,,,,,,,,,,,,,,
15-Jul-24,2024,July,15,3,115,GGG,3,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,blackcap_basslet,5,110,Gramma_melacara,basslet,Grammatidae,Omnivore,0.00389,3.12,64.88266801,1.833333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,blackcap_basslet,10,110,Gramma_melacara,basslet,Grammatidae,Omnivore,0.00389,3.12,564.0820584,1.833333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,blueheaded_wrasse,5,2,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,2.620375883,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,blueheaded_wrasse,10,4,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,41.06318924,0.066666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,bicolor_damselfish,5,7,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,13.15121649,0.116666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,fairy_basslet,5,20,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,29.91518313,0.333333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,fairy_basslet,10,10,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,123.0248536,0.166666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,dusky_squirelfish,20,1,Sargocentron_vexillarium,squirrelfish,Holocentridae,Invertivore,0.01349,2.97,98.64408228,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,yellowhead_wrasse,20,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,121.6841986,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,blackbar_soldierfish,20,1,Myripristis_jacobus,squirrelfish,Holocentridae,Planktivore,0.0347,2.91,211.9955585,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,redband_parrotfish_initial,5,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1.861835794,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,creole_wrasse,20,5,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,471.1242538,0.083333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,longsnout_butterflyfish,10,1,Prognathodes_aculeatus,butterflyfish,Chaetodontidae,Invertivore,0.02239,3.02,23.44520819,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,blue_tang,10,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,28.8765304,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,sharpnose_puffer,5,1,Canthigaster_rostrata,puffer,Tetraodontidae,Omnivore,0.02818,2.94,3.198252894,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,sunshinefish,5,25,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,41.28999706,0.416666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,150,GGG,1,nurse_shark,90,1,Ginglymostoma_cirratum,shark,Ginglymostomatidae,Macrocarnivore,0.0055,2.88,2336.582484,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,blackcap_basslet,5,155,Gramma_melacara,basslet,Grammatidae,Omnivore,0.00389,3.12,91.42557765,2.583333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,blackcap_basslet,10,95,Gramma_melacara,basslet,Grammatidae,Omnivore,0.00389,3.12,487.1617777,1.583333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,dusky_squirelfish,10,1,Sargocentron_vexillarium,squirrelfish,Holocentridae,Invertivore,0.01349,2.97,12.58960052,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,dusky_squirelfish,20,1,Sargocentron_vexillarium,squirrelfish,Holocentridae,Invertivore,0.01349,2.97,98.64408228,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,graysby,20,2,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,244.6954914,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,graysby,30,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,431.7573976,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,blueheaded_wrasse,10,24,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,246.3791354,0.4,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,bicolor_damselfish,5,7,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,13.15121649,0.116666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,bicolor_damselfish,10,2,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,30.26900671,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,yellowhead_wrasse,5,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,1.565906452,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,yellowhead_wrasse,10,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,27.60768529,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,sharpnose_puffer,5,2,Canthigaster_rostrata,puffer,Tetraodontidae,Omnivore,0.02818,2.94,6.396505788,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,blue_chromis,10,1,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,14.4533385,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,fairy_basslet,5,13,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,19.44486903,0.216666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,foureye_butterflyfish,10,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,36.24230888,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,squirrelfish,20,1,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,120.4429183,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,queen_triggerfish,40,1,Balistes_vetula,triggerfish,Balistidae,Planktivore,0.0398,2.88,1636.122613,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,longsnout_butterflyfish,10,2,Prognathodes_aculeatus,butterflyfish,Chaetodontidae,Invertivore,0.02239,3.02,46.89041638,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,princess_parrotfish_initial,20,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,258.8922539,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,princess_parrotfish_initial,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,lionfish,30,1,Pterois_volitans,scorpionfish,Scorpaenidae,Macrocarnivore,0.0049,3.26,320.3401469,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,redband_parrotfish_initial,30,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1578.479946,0.05,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,spanish_hogfish,30,1,Bodianus_rufus,hogfish,Labridae,Invertivore,0.0166,3.08,588.3578504,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,2,barracuda,40,2,Sphyraena_barracuda,barracuda,Sphyraenidae,Macrocarnivore,0.0115,2.94,1179.734311,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,blueheaded_wrasse,5,34,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,44.54639001,0.566666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,blueheaded_wrasse,10,25,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,256.6449327,0.416666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,bicolor_damselfish,5,3,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,5.636235639,0.05,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,blackcap_basslet,5,50,Gramma_melacara,basslet,Grammatidae,Omnivore,0.00389,3.12,29.49212182,0.833333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,blackcap_basslet,10,60,Gramma_melacara,basslet,Grammatidae,Omnivore,0.00389,3.12,307.6811228,1,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,foureye_butterflyfish,10,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,36.24230888,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,creole_wrasse,5,100,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,133.610714,1.666666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,creole_wrasse,10,50,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,561.0135825,0.833333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,creole_wrasse,20,45,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,4240.118284,0.75,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,fairy_basslet,5,20,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,29.91518313,0.333333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,blue_tang,5,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,3.73685738,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,blue_tang,10,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,28.8765304,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,redband_parrotfish_initial,5,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,3.723671588,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,redband_parrotfish_initial,10,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,16.52668927,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,blue_chromis,5,2,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,3.638467354,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,blue_chromis,10,2,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,28.906677,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,princess_parrotfish_initial,5,10,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,19.40203515,0.166666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,princess_parrotfish_initial,10,4,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,63.3910821,0.066666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,5,145,GGG,3,yellowhead_wrasse,10,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,27.60768529,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,creole_wrasse,5,100,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,133.610714,1.666666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,creole_wrasse,10,200,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,2244.05433,3.333333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,redband_parrotfish_initial,5,7,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,13.03285056,0.116666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,redband_parrotfish_initial,10,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,16.52668927,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,redband_parrotfish_terminal,20,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,440.1002374,0.05,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,princess_parrotfish_initial,5,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,3.880407031,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,princess_parrotfish_initial,10,4,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,63.3910821,0.066666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,princess_parrotfish_initial,20,5,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,647.2306348,0.083333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,rock_beauty,10,2,Holocanthus_tricolor,angelfish,Pomacanthidae,Invertivore,0.0331,2.95,59.0008121,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,rock_beauty,20,2,Holocanthus_tricolor,angelfish,Pomacanthidae,Invertivore,0.0331,2.95,455.9282228,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,yellowhead_wrasse,5,12,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,18.79087743,0.2,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,yellowhead_wrasse,10,8,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,110.4307412,0.133333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,yellowhead_wrasse,20,4,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,486.7367946,0.066666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,fairy_basslet,5,12,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,17.94910988,0.2,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,blue_tang,5,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,3.73685738,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,blue_tang,10,2,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,57.75306079,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,blue_tang,20,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,223.1431181,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,foureye_butterflyfish,10,3,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,108.7269266,0.05,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,dusky_damselfish,10,2,Stegastes_adustus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,38.11225162,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,blueheaded_wrasse,5,15,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,19.65281912,0.25,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,blueheaded_wrasse,10,15,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,153.9869596,0.25,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,blueheaded_wrasse,20,1,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,80.43624204,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,squirrelfish,20,2,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,240.8858367,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,queen_triggerfish,30,2,Balistes_vetula,triggerfish,Balistidae,Planktivore,0.0398,2.88,1428.967269,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,dusky_squirelfish,10,1,Sargocentron_vexillarium,squirrelfish,Holocentridae,Invertivore,0.01349,2.97,12.58960052,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,yellow_goatfish,20,1,Mulloidichthys_martinicus,goatfish,Mullidae,Invertivore,0.012,3.1,129.5311534,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,longsnout_butterflyfish,10,1,Prognathodes_aculeatus,butterflyfish,Chaetodontidae,Invertivore,0.02239,3.02,23.44520819,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,sharpnose_puffer,5,1,Canthigaster_rostrata,puffer,Tetraodontidae,Omnivore,0.02818,2.94,3.198252894,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,bar_jack,30,1,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,412.3344666,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,nassau_grouper,40,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,1050.874769,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,squirrelfish,10,1,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,16.58958349,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,bicolor_damselfish,5,2,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,3.757490426,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,blue_chromis,5,10,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,18.19233677,0.166666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,1,harlequin_bass,10,1,Serranus_tigrinus,grouper,Serranidae,Invertivore,0.01023,3.04,11.21697195,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,foureye_butterflyfish,5,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,3.971276915,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,foureye_butterflyfish,10,4,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,144.9692355,0.066666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,fairy_basslet,5,20,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,29.91518313,0.333333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,yellowhead_wrasse,5,4,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,6.263625809,0.066666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,yellowhead_wrasse,20,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,243.3683973,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,redband_parrotfish_initial,5,4,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,7.447343176,0.066666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,redband_parrotfish_initial,20,5,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,733.5003956,0.083333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,stoplight_parrotfish_initial,10,2,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,43.74849516,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,stoplight_parrotfish_initial,30,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,546.8880071,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,longsnout_butterflyfish,10,2,Prognathodes_aculeatus,butterflyfish,Chaetodontidae,Invertivore,0.02239,3.02,46.89041638,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,blueheaded_wrasse,5,15,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,19.65281912,0.25,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,blueheaded_wrasse,10,5,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,51.32898654,0.083333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,blue_chromis,10,15,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,216.8000775,0.25,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,squirrelfish,20,1,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,120.4429183,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,bar_jack,30,4,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,1649.337867,0.066666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,fairy_basslet,5,85,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,127.1395283,1.416666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,fairy_basslet,10,15,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,184.5372804,0.25,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,yellowhead_wrasse,5,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,3.131812905,0.033333333,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,yellowhead_wrasse,10,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,13.80384265,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,yellowhead_wrasse,20,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,121.6841986,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,yellowhead_wrasse,30,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,434.6710736,0.016666667,,,,,,,,,,,,,,,,
16-Jul-24,2024,July,16,6,89,GGG,2,yellow_goatfish,10,3,Mulloidichthys_martinicus,goatfish,Mullidae,Invertivore,0.012,3.1,45.32131482,0.05,,,,,,,,,,,,,,,,
